time	V(5v)	V(mos_out)	V(n001)	V(n002)	V(n003)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(V1)	Id(M2)	Ig(M2)	Is(M2)	Ix(U1:1)	Ix(U1:2)	Ix(U1:3)	Ix(U1:4)	Ix(U1:7)
5.205798259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245826e-10	1.231446e-14	1.245703e-10	-1.264698e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.215563884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249727e-10	-1.230798e-14	1.249850e-10	1.237596e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.225329509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245827e-10	1.230130e-14	1.245704e-10	-1.202537e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.235095134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249726e-10	-1.229231e-14	1.249849e-10	1.279051e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.244860759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245828e-10	1.228250e-14	1.245705e-10	-1.202539e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.254626384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249725e-10	-1.227262e-14	1.249848e-10	1.279051e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.264392009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245829e-10	1.226462e-14	1.245706e-10	-1.098921e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.274157634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249724e-10	-1.225851e-14	1.249846e-10	1.258333e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.283923259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245830e-10	1.225251e-14	1.245707e-10	-1.161097e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.293688884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249723e-10	-1.224651e-14	1.249846e-10	1.196161e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.303454509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245831e-10	1.224258e-14	1.245708e-10	-1.223272e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.313220134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249722e-10	-1.223978e-14	1.249845e-10	1.196166e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.322985759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245831e-10	1.223462e-14	1.245709e-10	-1.181830e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.332751384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249721e-10	-1.222831e-14	1.249844e-10	1.299788e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.342517009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245832e-10	1.222047e-14	1.245710e-10	-1.202555e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.352282634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249720e-10	-1.221211e-14	1.249842e-10	1.299790e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.362048259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245833e-10	1.220627e-14	1.245711e-10	-1.181836e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.371813884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249719e-10	-1.220048e-14	1.249841e-10	1.216900e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.381579509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245834e-10	1.219366e-14	1.245712e-10	-1.181836e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.391345134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249719e-10	-1.218766e-14	1.249841e-10	1.216900e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.401110759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245835e-10	1.218081e-14	1.245713e-10	-1.140392e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.410876384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249718e-10	-1.217358e-14	1.249839e-10	1.279077e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.420642009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245836e-10	1.216780e-14	1.245714e-10	-1.161119e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.430407634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249717e-10	-1.216136e-14	1.249838e-10	1.216905e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.440173259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245837e-10	1.215587e-14	1.245715e-10	-1.202571e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.449938884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249716e-10	-1.215303e-14	1.249837e-10	1.237635e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.459704509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245838e-10	1.214789e-14	1.245716e-10	-1.140397e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.469470134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249715e-10	-1.214261e-14	1.249836e-10	1.154742e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.479235759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245838e-10	1.213700e-14	1.245717e-10	-1.181855e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.489001384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249714e-10	-1.212942e-14	1.249836e-10	1.237643e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.498767009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245839e-10	1.212245e-14	1.245718e-10	-1.202583e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.508532634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249713e-10	-1.211408e-14	1.249834e-10	1.196201e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.518298259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245840e-10	1.210608e-14	1.245719e-10	-1.140415e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.528063884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249712e-10	-1.210080e-14	1.249833e-10	1.320547e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.537829509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245841e-10	1.209507e-14	1.245720e-10	-1.181863e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.547595134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249712e-10	-1.208722e-14	1.249832e-10	1.299826e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.557360759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245842e-10	1.207981e-14	1.245721e-10	-1.202595e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.567126384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249711e-10	-1.207244e-14	1.249831e-10	1.258383e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.576892009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245843e-10	1.206386e-14	1.245722e-10	-1.161152e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.586657634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249710e-10	-1.205704e-14	1.249830e-10	1.216941e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.596423259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245844e-10	1.205122e-14	1.245723e-10	-1.161151e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.606188884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249709e-10	-1.204640e-14	1.249829e-10	1.196215e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.615954509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245845e-10	1.204101e-14	1.245724e-10	-1.161157e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.625720134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249708e-10	-1.203250e-14	1.249828e-10	1.279118e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.635485759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245846e-10	1.202443e-14	1.245725e-10	-1.098988e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.645251384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249707e-10	-1.201804e-14	1.249827e-10	1.258395e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.655017009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245846e-10	1.201469e-14	1.245726e-10	-1.161163e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.664782634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249706e-10	-1.201323e-14	1.249826e-10	1.196226e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.674548259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245847e-10	1.201041e-14	1.245727e-10	-1.140442e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.684313884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249705e-10	-1.200658e-14	1.249825e-10	1.258399e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.694079509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245848e-10	1.199962e-14	1.245728e-10	-1.161168e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.703845134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249705e-10	-1.199120e-14	1.249824e-10	1.258405e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.713610759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245849e-10	1.198346e-14	1.245729e-10	-1.181895e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.723376384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249704e-10	-1.197458e-14	1.249823e-10	1.258408e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.733142009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245850e-10	1.196632e-14	1.245730e-10	-1.119725e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.742907634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249703e-10	-1.196019e-14	1.249822e-10	1.175512e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.752673259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245851e-10	1.195488e-14	1.245731e-10	-1.202628e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.762438884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249702e-10	-1.195140e-14	1.249821e-10	1.196240e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.772204509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245852e-10	1.194853e-14	1.245732e-10	-1.119735e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.781970134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249701e-10	-1.194394e-14	1.249820e-10	1.175522e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.791735759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245853e-10	1.193959e-14	1.245733e-10	-1.119735e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.801501384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249700e-10	-1.193473e-14	1.249819e-10	1.237699e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.811267009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245853e-10	1.192940e-14	1.245734e-10	-1.099015e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.821032634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249699e-10	-1.192363e-14	1.249818e-10	1.175534e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.830798259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245854e-10	1.191721e-14	1.245735e-10	-1.078295e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.840563884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249698e-10	-1.191191e-14	1.249817e-10	1.154806e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.850329509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245855e-10	1.190673e-14	1.245736e-10	-1.181922e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.860095134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249697e-10	-1.190047e-14	1.249817e-10	1.154808e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.869860759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245856e-10	1.189482e-14	1.245737e-10	-1.078296e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.879626384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249697e-10	-1.189144e-14	1.249816e-10	1.175538e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.889392009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245857e-10	1.188717e-14	1.245738e-10	-1.140478e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.899157634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249696e-10	-1.188131e-14	1.249815e-10	1.216988e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.908923259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245858e-10	1.187544e-14	1.245739e-10	-1.099032e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.918688884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249695e-10	-1.187100e-14	1.249814e-10	1.237715e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.928454509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245859e-10	1.186522e-14	1.245740e-10	-1.181933e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.938220134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249694e-10	-1.185752e-14	1.249813e-10	1.237722e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.947985759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245860e-10	1.185158e-14	1.245741e-10	-1.161211e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.957751384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249693e-10	-1.184672e-14	1.249812e-10	1.196273e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.967517009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245860e-10	1.184095e-14	1.245742e-10	-1.119766e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.977282634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249692e-10	-1.183536e-14	1.249811e-10	1.196276e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.987048259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245861e-10	1.182995e-14	1.245743e-10	-1.099044e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
5.996813884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249691e-10	-1.182313e-14	1.249810e-10	1.175562e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
